Keypoint_1_x,Keypoint_2_x,Keypoint_3_x,Keypoint_4_x,Keypoint_5_x,Keypoint_6_x,Keypoint_7_x,Keypoint_8_x,Keypoint_9_x,Keypoint_10_x,Keypoint_11_x,Keypoint_12_x,Keypoint_13_x,Keypoint_14_x,Keypoint_15_x,Keypoint_16_x,Keypoint_17_x,Keypoint_18_x,Keypoint_19_x,Keypoint_20_x,Keypoint_21_x,Keypoint_22_x,Keypoint_23_x,Keypoint_24_x,Keypoint_25_x,Keypoint_26_x,Keypoint_27_x,Keypoint_28_x,Keypoint_29_x,Keypoint_30_x,Keypoint_31_x,Keypoint_32_x,Keypoint_33_x,Keypoint_1_y,Keypoint_2_y,Keypoint_3_y,Keypoint_4_y,Keypoint_5_y,Keypoint_6_y,Keypoint_7_y,Keypoint_8_y,Keypoint_9_y,Keypoint_10_y,Keypoint_11_y,Keypoint_12_y,Keypoint_13_y,Keypoint_14_y,Keypoint_15_y,Keypoint_16_y,Keypoint_17_y,Keypoint_18_y,Keypoint_19_y,Keypoint_20_y,Keypoint_21_y,Keypoint_22_y,Keypoint_23_y,Keypoint_24_y,Keypoint_25_y,Keypoint_26_y,Keypoint_27_y,Keypoint_28_y,Keypoint_29_y,Keypoint_30_y,Keypoint_31_y,Keypoint_32_y,Keypoint_33_y,Keypoint_1_z,Keypoint_2_z,Keypoint_3_z,Keypoint_4_z,Keypoint_5_z,Keypoint_6_z,Keypoint_7_z,Keypoint_8_z,Keypoint_9_z,Keypoint_10_z,Keypoint_11_z,Keypoint_12_z,Keypoint_13_z,Keypoint_14_z,Keypoint_15_z,Keypoint_16_z,Keypoint_17_z,Keypoint_18_z,Keypoint_19_z,Keypoint_20_z,Keypoint_21_z,Keypoint_22_z,Keypoint_23_z,Keypoint_24_z,Keypoint_25_z,Keypoint_26_z,Keypoint_27_z,Keypoint_28_z,Keypoint_29_z,Keypoint_30_z,Keypoint_31_z,Keypoint_32_z,Keypoint_33_z,class_no,class_name
0.470199555,0.487393916,0.503018737,0.519097388,0.447542638,0.431698233,0.415849358,0.543033063,0.391063154,0.501108766,0.446428835,0.632865131,0.290113926,0.743762493,0.215360001,0.710232437,0.178534523,0.78225863,0.160356104,0.763134003,0.196371779,0.75137949,0.208453178,0.599412322,0.397612274,0.603020072,0.410421878,0.665930092,0.454912186,0.672928631,0.470359832,0.686425328,0.406189144,0.109206624,0.089184739,0.089441776,0.089733951,0.090323575,0.090901777,0.091708526,0.098310448,0.100414068,0.128159478,0.131652758,0.206984133,0.217370629,0.341395557,0.346441388,0.467348546,0.47000882,0.51144439,0.516175389,0.50800401,0.51873827,0.493897229,0.50568068,0.466740727,0.469847769,0.679170907,0.682426333,0.863334596,0.859565377,0.882226765,0.88740766,0.926946402,0.915287912,-0.868109107,-0.849881709,-0.850129485,-0.850511551,-0.837051809,-0.837027848,-0.837258399,-0.626051486,-0.5586797,-0.773260593,-0.755589128,-0.475509852,-0.295586407,-0.367553174,-0.204991609,-0.44580099,-0.330023527,-0.492434084,-0.361753434,-0.564896107,-0.44297567,-0.46868667,-0.360001117,-0.082275935,0.081660368,-0.205536008,0.010667614,0.025524657,0.299533099,0.027411913,0.313066304,-0.286444634,0.028096689,0,normal
0.57128191,0.583720744,0.590408385,0.597601295,0.56140238,0.551738381,0.541793823,0.597172558,0.516838908,0.575773954,0.547247052,0.662944019,0.376296192,0.709119499,0.309856683,0.705143571,0.326589406,0.706764758,0.320183963,0.690822244,0.344222873,0.682212412,0.351775914,0.620852888,0.459514141,0.59729439,0.486019701,0.547403514,0.504575849,0.516743302,0.489920735,0.602662146,0.508847415,0.150431156,0.131426558,0.131482586,0.131416023,0.127864778,0.125636056,0.123296581,0.131450668,0.117993243,0.171641335,0.167070717,0.211362466,0.203479633,0.359316677,0.3462888,0.4811593,0.470205963,0.520452797,0.511330247,0.511963248,0.5059852,0.495936751,0.493359387,0.52809906,0.543294549,0.628779411,0.690737665,0.891897261,0.884157062,0.934735179,0.926819801,0.951833189,0.946207821,-1.279170752,-1.224563718,-1.224709272,-1.224923849,-1.248723507,-1.249100208,-1.249538302,-0.786104262,-0.902701437,-1.101031423,-1.135713935,-0.437944889,-0.543594122,-0.305359423,-0.394656479,-0.671790183,-0.680996954,-0.769340694,-0.755770922,-0.853205323,-0.861234426,-0.713149905,-0.72792381,-0.01259716,0.011187689,-1.10888803,-0.042985827,-1.125787616,0.451110005,-1.140325427,0.478262722,-1.623027563,0.078987338,0,normal
0.523314297,0.537419438,0.544587731,0.552485704,0.509603739,0.499084502,0.487645388,0.56351769,0.466932178,0.540320039,0.502382636,0.621094227,0.378227055,0.643440485,0.323495567,0.648375034,0.402144492,0.645450413,0.415776581,0.639445364,0.441730022,0.630671978,0.441715986,0.593927622,0.466636181,0.540592551,0.425094455,0.505555809,0.425145775,0.464897066,0.41129449,0.634747148,0.516355813,0.11188326,0.09434393,0.094569877,0.094865829,0.093401961,0.092962973,0.092769928,0.102630332,0.101911947,0.130989283,0.130237982,0.207135409,0.194356248,0.336639315,0.326430351,0.435183406,0.419459373,0.470556676,0.458137214,0.466594428,0.450196862,0.454109699,0.437503576,0.493432432,0.494086266,0.678417027,0.678076446,0.85462296,0.877825081,0.890099704,0.913129091,0.898812711,0.918229342,-0.722790837,-0.634271979,-0.634359479,-0.634228528,-0.657803833,-0.657746792,-0.657732785,-0.233908385,-0.374637187,-0.555041373,-0.583496511,0.090126231,-0.277133435,0.258404404,-0.283267707,-0.091157876,-0.485357702,-0.171021476,-0.567839503,-0.268288851,-0.599390388,-0.143748328,-0.498495817,0.105755724,-0.105976902,0.194730952,-0.09494976,0.54499644,0.290606827,0.56712395,0.313384384,0.307429701,-0.030269478,0,normal
0.389557421,0.402138442,0.412883878,0.423448265,0.360637575,0.344083667,0.330281347,0.430256218,0.303634048,0.408902913,0.360468924,0.541136086,0.174610689,0.598587394,0.123296387,0.663491428,0.147247419,0.686382949,0.136384517,0.661987662,0.172640294,0.64902842,0.188144222,0.513068795,0.310921311,0.553799093,0.325105637,0.557441711,0.337850869,0.547870636,0.342991173,0.572380781,0.32661432,0.22076498,0.195775002,0.194845781,0.194161728,0.19746682,0.197642609,0.198370606,0.199616164,0.206626698,0.244316459,0.247619912,0.310902566,0.329817325,0.484084755,0.517599702,0.640318751,0.694312215,0.6861853,0.749730051,0.684241116,0.745552003,0.669998765,0.728126228,0.642712951,0.664295554,0.893995166,0.906115532,1.071388245,1.076142311,1.094863653,1.096630216,1.122937202,1.145204782,-1.611282945,-1.555594563,-1.555788517,-1.55611074,-1.574665308,-1.57509172,-1.575377107,-1.081371784,-1.170556545,-1.422698498,-1.451394677,-0.602433205,-0.655855715,-0.047611602,-0.546896875,-0.534546018,-0.780136108,-0.63677603,-0.862512827,-0.756056249,-0.962525249,-0.584826827,-0.820184052,0.038470581,-0.038433876,-0.036515448,0.024667222,0.959714293,0.855241418,1.041353583,0.913894832,0.673084319,0.515492857,0,normal
0.516080976,0.518636465,0.523128569,0.526997626,0.497175813,0.486172408,0.474922389,0.518212914,0.448037386,0.523227394,0.495700032,0.556749701,0.385182381,0.651659906,0.460957438,0.56264466,0.464011282,0.538071156,0.456963092,0.526863754,0.450866669,0.531221211,0.453398049,0.55640316,0.43107906,0.582382023,0.452229232,0.525600135,0.439638168,0.491505891,0.415300876,0.604834974,0.525945485,0.244682699,0.22420764,0.222991377,0.221950129,0.225703582,0.225614339,0.22581172,0.2269485,0.233663201,0.260378957,0.260996819,0.312890351,0.318809807,0.400636584,0.390988648,0.322424382,0.283554345,0.285040855,0.256506979,0.276505291,0.255269885,0.292962432,0.267562598,0.556165695,0.547916055,0.719737172,0.693954349,0.879187524,0.896074414,0.899761736,0.922910988,0.936546028,0.96363771,-0.277822822,-0.244464904,-0.244714364,-0.244819775,-0.29593882,-0.296065181,-0.29638651,-0.020734068,-0.259757102,-0.187196121,-0.256518304,0.122182801,-0.297629267,-0.172305137,-0.361395776,-0.625433505,-0.235770911,-0.704774737,-0.246602073,-0.632468462,-0.271175355,-0.613849223,-0.243326172,0.126724526,-0.12637651,0.244201243,-0.6114586,0.507534027,-0.488729656,0.519140422,-0.48153013,0.447184086,-0.771026671,0,normal
0.448904485,0.47171846,0.483811021,0.497225523,0.44025594,0.431114733,0.424091637,0.523306549,0.428079039,0.475994289,0.435634166,0.603205502,0.386559546,0.672724187,0.388880044,0.57765615,0.352060944,0.55723232,0.350985706,0.529815197,0.353298366,0.534270048,0.357133627,0.547828197,0.42300868,0.560502708,0.453879625,0.575479269,0.478314161,0.590814233,0.50142616,0.527773917,0.378487498,0.1496571,0.130988955,0.130419537,0.129768878,0.132445022,0.132909283,0.132786319,0.135751039,0.136215299,0.171750069,0.171874195,0.238715306,0.235006765,0.387884766,0.363159329,0.502719939,0.466633856,0.53477031,0.497230172,0.525143683,0.494732082,0.512673438,0.484977871,0.534944713,0.531449676,0.719939411,0.711352408,0.88670969,0.863933384,0.914328694,0.888004065,0.953043222,0.919320881,-0.647243679,-0.630731225,-0.630750418,-0.630922437,-0.597085655,-0.596835077,-0.596954525,-0.416838557,-0.265288174,-0.558454216,-0.516156077,-0.388967991,0.082330994,-0.357162178,0.271962941,-0.47124058,-0.033481583,-0.550071299,-0.088312149,-0.585542321,-0.195399627,-0.481547624,-0.088928044,-0.134206891,0.134722427,-0.058681428,0.146500051,0.289506942,0.810987294,0.304546386,0.843163133,-0.039637588,0.547311425,0,normal
0.530011594,0.540837228,0.549517214,0.557080984,0.516573787,0.505754113,0.495102078,0.560213089,0.470062733,0.540979505,0.513165116,0.628118157,0.374610484,0.665839911,0.303296626,0.655039608,0.300751209,0.650590599,0.288861394,0.632900655,0.306197077,0.629656494,0.313773096,0.574000597,0.431051522,0.592390954,0.426847249,0.604288638,0.419340432,0.588194728,0.437615186,0.614147902,0.354928166,0.173619658,0.156429246,0.156168848,0.156135425,0.156681612,0.157012597,0.157638595,0.161007196,0.164205492,0.192239255,0.191875651,0.261372983,0.251986921,0.393990397,0.371262014,0.50632751,0.482345104,0.546509385,0.514416099,0.540408373,0.511261642,0.527482033,0.500538647,0.501199484,0.50480473,0.703319728,0.691908538,0.881268084,0.873414338,0.903585494,0.897511721,0.94237721,0.936409771,-1.116134048,-1.077374935,-1.077270746,-1.077241659,-1.088359952,-1.08846724,-1.088427305,-0.747990668,-0.801711321,-0.983929336,-1.000140667,-0.500905931,-0.463894576,-0.307916313,-0.285957366,-0.525288045,-0.514330566,-0.605480552,-0.584642231,-0.701191902,-0.684937716,-0.566666961,-0.559359848,-0.06141248,0.061155401,-0.043081123,0.049423531,0.289651871,0.401031166,0.298341066,0.413928568,-0.069571756,0.07032451,0,normal
0.497320563,0.529378414,0.550357997,0.566757023,0.470619172,0.45596987,0.442021906,0.605499566,0.431916207,0.544021428,0.474203587,0.780478001,0.362760097,0.872312784,0.299159288,0.768478692,0.2626867,0.720272422,0.286627859,0.690232158,0.311726451,0.69582051,0.312891543,0.651315451,0.437930316,0.644813061,0.414839566,0.63635844,0.47063297,0.638323903,0.500346065,0.64655596,0.419361949,0.249252573,0.222749099,0.222093821,0.222300038,0.225335464,0.226336911,0.227607653,0.23676163,0.241161615,0.282960862,0.284787416,0.406488687,0.398828328,0.639952838,0.585971236,0.800640345,0.769072831,0.843347907,0.81253469,0.820573986,0.79787457,0.806126595,0.784372926,0.712136209,0.70406425,0.934244215,0.909623861,1.103982568,1.123038054,1.173402786,1.156554461,1.225819468,1.208994508,-1.530294538,-1.54734683,-1.547596455,-1.548233628,-1.551153898,-1.551337004,-1.551853061,-1.044184089,-1.079606414,-0.832999647,-1.339790702,-0.440195709,-0.633758485,-0.915407121,-0.225886852,-1.132914186,-0.7829566,-1.237289906,-0.869575441,-1.164033294,-0.995912969,-1.134615302,-0.839264154,-0.038202904,0.038635306,-0.825528145,-0.591219008,0.004553752,0.236553833,0.059399415,0.298130661,-0.424716771,-0.210206538,0,normal
0.434139937,0.446292341,0.455058664,0.463748902,0.418919265,0.408484757,0.397171408,0.472075135,0.37982142,0.449522883,0.415050536,0.555363476,0.290789008,0.589494884,0.215561032,0.600777924,0.24469997,0.607714474,0.249279439,0.587574899,0.268944532,0.575940549,0.274170011,0.508476675,0.361949474,0.516312599,0.377065122,0.548263848,0.388105243,0.532774091,0.406570822,0.599646211,0.366162986,0.120092943,0.101498932,0.101684913,0.101726316,0.101518661,0.101377875,0.101499446,0.107568786,0.107960232,0.137446731,0.135537505,0.200083807,0.199263588,0.320795357,0.310825258,0.448432416,0.415899515,0.488612324,0.451360285,0.484564602,0.441124946,0.471292645,0.429664224,0.480362594,0.481544137,0.652661383,0.661636889,0.806081176,0.827793062,0.81738013,0.839372456,0.868846953,0.903914511,-0.444596708,-0.42383337,-0.423718452,-0.423705041,-0.425463557,-0.425173074,-0.425025076,-0.21575354,-0.234170124,-0.349944621,-0.365873098,-0.085073069,-0.146846712,0.030119935,-0.128308535,-0.053953756,-0.251377136,-0.100164875,-0.287047595,-0.159206048,-0.314633846,-0.081650533,-0.267117023,0.016501069,-0.016177459,0.133669034,0.057281107,0.557255447,0.291157573,0.596015751,0.308699787,0.308020145,0.095752694,0,normal
0.500415802,0.510782957,0.511404872,0.511633992,0.51590836,0.520341575,0.524298549,0.532774389,0.546076298,0.509870887,0.5150069,0.525358617,0.648472428,0.501825333,0.672180831,0.443276435,0.574916184,0.43380928,0.574772239,0.435642153,0.532874048,0.442641944,0.528614104,0.5228315,0.537532747,0.498868793,0.590400636,0.52668345,0.595821977,0.551349282,0.546227992,0.415448695,0.550849438,0.111429095,0.093847886,0.093852967,0.093850926,0.092988342,0.092424065,0.091880485,0.102752902,0.099692166,0.130371198,0.130537093,0.198752314,0.209802642,0.351624638,0.35381943,0.473016322,0.416979581,0.509975374,0.428650916,0.509298265,0.424619168,0.496169716,0.422777176,0.472476572,0.475348204,0.662163079,0.647595108,0.852873206,0.813037276,0.88704896,0.860470533,0.872109056,0.848136902,0.098031722,0.011180378,0.01111633,0.011139334,0.091455571,0.091429889,0.091257103,-0.251336962,0.094077744,0.014713241,0.116451181,-0.506413579,0.277851194,-0.564555109,0.395202667,-0.314360291,0.440652519,-0.340106249,0.47777456,-0.311525166,0.409361839,-0.291419744,0.41041109,-0.251130849,0.250284672,0.061526634,0.347826868,0.31470722,0.801374018,0.335497528,0.830774963,0.211938277,0.706484139,0,normal
0.517265499,0.531020343,0.538284898,0.54518646,0.510849357,0.503721118,0.496908039,0.557186604,0.491508216,0.527828157,0.504492462,0.601090133,0.396856606,0.58239162,0.312516481,0.626798868,0.339111537,0.619714737,0.34350872,0.600329161,0.357366711,0.600429475,0.361607015,0.553213477,0.424425215,0.534199834,0.405244291,0.516896307,0.402086556,0.499595344,0.407500654,0.529631376,0.391855687,0.163504705,0.148917466,0.149433181,0.150016353,0.146275163,0.144970983,0.143672138,0.157999024,0.14953579,0.179964006,0.176559597,0.245277748,0.229791626,0.333173454,0.331526339,0.386998028,0.423444003,0.404860079,0.45544222,0.397372454,0.448935807,0.391240656,0.438282341,0.487731814,0.484844625,0.644031525,0.647854269,0.785332322,0.783685684,0.803904414,0.81291002,0.852963865,0.855540335,-0.626703501,-0.56970197,-0.569452107,-0.56923008,-0.55807656,-0.558226109,-0.558135271,-0.281887531,-0.122809172,-0.538742185,-0.529457211,-0.327670872,0.161534354,-0.265500277,0.071042731,-0.47869271,-0.124049358,-0.566203594,-0.165673539,-0.594760656,-0.234788865,-0.494790256,-0.156104729,-0.044337675,0.043985967,0.069391958,0.053835869,0.530894518,0.485082477,0.569475532,0.517476678,0.33875832,0.242129475,0,normal
0.573191822,0.584253788,0.595145226,0.604437768,0.558947802,0.550174534,0.543646634,0.630122364,0.548728645,0.600962579,0.569645107,0.728867948,0.524300158,0.796711862,0.450687647,0.715630591,0.484676987,0.697738111,0.494894713,0.675542235,0.498054743,0.676574886,0.500577033,0.671686172,0.560082138,0.663176835,0.586837471,0.675196648,0.631308854,0.692877352,0.657142937,0.605721414,0.546174228,0.176091939,0.155308247,0.152823657,0.150492013,0.159841672,0.161057055,0.161937296,0.153123662,0.165081322,0.191934779,0.197145507,0.241685703,0.260592431,0.37441051,0.388425857,0.466402352,0.303742051,0.503844619,0.277580202,0.491932303,0.2609905,0.477969557,0.266867012,0.499471784,0.497901857,0.6969679,0.693944335,0.879787743,0.849973202,0.911801934,0.878853023,0.928956568,0.905831039,-0.647427976,-0.626828015,-0.626663804,-0.626765251,-0.598150432,-0.598371446,-0.598281503,-0.39836356,-0.258511871,-0.554364026,-0.516195059,-0.303456873,0.050255612,-0.226266533,0.079798244,-0.229571417,-0.811811149,-0.267306149,-0.910962701,-0.292467386,-0.899218678,-0.233612418,-0.824304938,-0.162459329,0.162452921,-0.281728387,0.185766026,-0.097759522,0.480546415,-0.094252244,0.498084605,-0.412080973,0.261079669,0,normal
0.493006051,0.504602253,0.514979541,0.52436012,0.471933395,0.458734959,0.44750613,0.534532607,0.438025922,0.514557481,0.474640131,0.609822571,0.373352379,0.638977289,0.413786024,0.503639698,0.459162056,0.439774811,0.478698432,0.445009679,0.469545364,0.46011883,0.513107657,0.568237245,0.436090082,0.562300563,0.45468232,0.54979074,0.466570139,0.525043666,0.456900597,0.615915835,0.491273493,0.137156248,0.121279553,0.121154331,0.12110246,0.123034909,0.124174446,0.1252684,0.128625065,0.1337578,0.156055197,0.158303037,0.218410477,0.22567527,0.330645353,0.345831364,0.335103989,0.345500082,0.336531043,0.339893103,0.320400834,0.326035917,0.318003327,0.32700184,0.485990852,0.482431501,0.636788905,0.648565233,0.790238261,0.818533421,0.812943459,0.838475883,0.857706249,0.887366414,-0.538986027,-0.519459784,-0.519486547,-0.519631624,-0.52200067,-0.521859229,-0.521821082,-0.297506988,-0.313469261,-0.446068227,-0.449941546,-0.155312851,-0.237285197,-0.146476477,-0.271645516,-0.261207491,-0.372288913,-0.334574997,-0.425532341,-0.305168658,-0.457005888,-0.252525121,-0.381314665,-0.038652141,0.037623011,0.184896469,0.130521625,0.534008384,0.429658353,0.565902948,0.459750056,0.428784341,0.291074902,0,normal
0.461535305,0.448125958,0.439520001,0.43093738,0.470805079,0.477980107,0.48560974,0.41974777,0.505126238,0.447504491,0.475054055,0.333077073,0.616206706,0.324519277,0.67676425,0.305112451,0.674403489,0.297564417,0.677209496,0.306328475,0.661803842,0.315639079,0.656749845,0.422637165,0.581436455,0.434740871,0.561091661,0.46929872,0.586254716,0.478645533,0.586599648,0.465735435,0.546969533,0.137175351,0.126942813,0.127855971,0.128830552,0.126277536,0.126796961,0.127622932,0.140460834,0.140091211,0.152827114,0.153420582,0.238176286,0.242905065,0.396122903,0.398114979,0.528507769,0.53299731,0.565409362,0.566695213,0.563521564,0.566024423,0.550656676,0.554454207,0.520913064,0.518521369,0.716783047,0.709783971,0.89628917,0.888309121,0.930927813,0.915710449,0.891866922,0.881923139,0.468132704,0.372122318,0.372144908,0.371991843,0.383471966,0.383464724,0.383306086,0.024438428,0.071184963,0.361092716,0.373327792,-0.212615564,-0.008210152,-0.230571046,-0.021754678,-0.124623202,-0.015856104,-0.151922986,-0.017512489,-0.150492206,-0.042473957,-0.11981871,-0.024941565,-0.098344184,0.097579978,0.267487824,0.489331245,0.604302764,0.857072711,0.640743971,0.896930933,0.577150047,0.844943702,0,normal
0.54424572,0.571448028,0.583976746,0.593512237,0.529503644,0.513849378,0.500315726,0.602688491,0.476930887,0.562936008,0.512895167,0.661340356,0.36538434,0.682306528,0.147241384,0.630783141,0.309247404,0.601164222,0.341830701,0.569181621,0.371969968,0.560429573,0.367259294,0.597631752,0.445501685,0.637583792,0.438040704,0.679100215,0.434744507,0.645081043,0.434423059,0.821757793,0.496323615,0.16259782,0.145724922,0.146100342,0.146187246,0.142157257,0.140677243,0.139316812,0.149861827,0.139405891,0.181514576,0.176271617,0.240914911,0.229335696,0.364550829,0.335029215,0.359334826,0.418244392,0.36718592,0.451723278,0.368256688,0.438351512,0.333045334,0.428105623,0.518141508,0.521378934,0.707824409,0.706363738,0.872766435,0.871547163,0.906021476,0.890998662,0.927391052,0.950268209,-0.831823111,-0.785640538,-0.785639107,-0.785633564,-0.801465929,-0.80131048,-0.80129236,-0.387845486,-0.479081035,-0.672770977,-0.698460519,-0.130602524,-0.226742163,-0.217941836,-0.210330606,-0.81089592,-0.442704469,-0.963944912,-0.517171323,-0.989293873,-0.540870726,-0.836211681,-0.452236533,0.053781476,-0.053850885,0.324708253,-0.118710004,0.801555932,0.255474448,0.833310127,0.278624266,0.487213045,-0.14210768,0,normal
0.480576307,0.467852265,0.458229423,0.448438615,0.492042959,0.4987216,0.505898595,0.428435296,0.523045897,0.464585215,0.492200404,0.300734669,0.587113559,0.180780917,0.713052273,0.298978776,0.652479768,0.314999431,0.632770658,0.3356933,0.604311109,0.338203222,0.604913175,0.412112892,0.556779921,0.429829866,0.596930504,0.433077008,0.656153917,0.447168201,0.640983164,0.407793134,0.660775065,0.091788776,0.076716229,0.076951943,0.077216484,0.076583944,0.077049971,0.077511616,0.084561169,0.085980758,0.107107557,0.107288837,0.174992993,0.173512354,0.298928738,0.292164207,0.413154781,0.400451213,0.437731177,0.419402957,0.428966463,0.414311111,0.419371456,0.406487942,0.492993563,0.482813329,0.668128669,0.668678164,0.859111965,0.865474939,0.892839134,0.895842493,0.8495543,0.856640697,0.627197921,0.520956278,0.520831406,0.520643651,0.526549995,0.526722491,0.526438713,0.148701921,0.179533675,0.516743243,0.524861991,-0.131101087,0.065221526,-0.147012398,0.022511749,-0.021259069,0.04137389,-0.016551327,0.076054931,-0.013999561,0.072491646,-0.014396282,0.045850333,-0.052576829,0.051731076,0.122521684,0.274348944,0.257285595,0.229680851,0.275275379,0.236699387,0.278662741,0.278240502,0,normal
0.553408146,0.571835279,0.582517266,0.594951093,0.545851409,0.536275148,0.526770473,0.62209326,0.523818672,0.574909151,0.540521145,0.668832719,0.47352457,0.685304165,0.439124733,0.662615001,0.300227195,0.677203238,0.241529688,0.647857606,0.235437632,0.63647294,0.253920645,0.610178351,0.516015947,0.591852605,0.578916371,0.585469246,0.627545595,0.605795741,0.675796807,0.489171267,0.568611383,0.157905355,0.139649093,0.14008075,0.140796676,0.13930884,0.139431685,0.139817163,0.151577652,0.149697334,0.179828495,0.177369669,0.2512438,0.254061699,0.387933522,0.380550385,0.50963366,0.405194163,0.551207483,0.413575083,0.547609568,0.407977492,0.536783993,0.406344682,0.532066286,0.526290059,0.721358776,0.714421928,0.90925169,0.881870329,0.935925663,0.912712932,0.955203474,0.928858757,-0.560819328,-0.517355382,-0.517559946,-0.517669201,-0.48773402,-0.487719923,-0.487763137,0.097651109,-0.103173755,-0.461098552,-0.425224602,-0.347866774,0.22506319,-0.376370311,0.458809882,-0.607943356,0.155924737,-0.703888118,0.11989744,-0.762742579,0.014082247,-0.634509087,0.103034422,-0.215987563,0.216483876,-0.306919307,0.304550737,-0.162380099,0.596503317,-0.164501831,0.607856631,-0.459434509,0.380732447,0,normal
0.483925045,0.500611901,0.511830449,0.521786273,0.464112312,0.451148778,0.439694136,0.545248389,0.430089027,0.508776367,0.466823459,0.663597524,0.335872233,0.713695765,0.273197949,0.682275951,0.279970527,0.663091421,0.280409753,0.641428649,0.305957198,0.642539442,0.312512159,0.575547159,0.385290861,0.590162516,0.377323478,0.594043016,0.378148735,0.569310725,0.409006029,0.614719629,0.285579383,0.148304552,0.131101564,0.130493477,0.130314142,0.133704066,0.134801328,0.135958582,0.137258172,0.14345549,0.167433619,0.168356553,0.235074028,0.236760557,0.370408744,0.358611286,0.488414228,0.471355617,0.528471828,0.504742801,0.521596849,0.499433994,0.507309914,0.488550961,0.51610148,0.513520658,0.70428443,0.702681184,0.883307576,0.88823396,0.915254712,0.918794751,0.95116961,0.950280488,-1.101942778,-1.075319409,-1.075288057,-1.075242877,-1.055391788,-1.05545187,-1.05550015,-0.682486951,-0.640754282,-0.969923556,-0.943203509,-0.525914073,-0.261667371,-0.363392413,-0.001795447,-0.644605756,-0.281402439,-0.735547721,-0.367714226,-0.849039435,-0.478663325,-0.694634259,-0.336119652,-0.11288704,0.113322407,-0.076559223,0.197539359,0.371782511,0.669066906,0.387501031,0.68988657,-0.044384763,0.301525742,0,normal
0.476125628,0.495481551,0.505145848,0.516602695,0.465815574,0.455534637,0.443507135,0.526265085,0.424068093,0.487980604,0.456803709,0.587560475,0.315919161,0.638755739,0.230926424,0.589969635,0.341744095,0.575488865,0.369086087,0.553206027,0.393063068,0.551450133,0.38762176,0.518680096,0.382279068,0.488123626,0.375806749,0.440697461,0.372957736,0.409921914,0.363324523,0.549690783,0.394660443,0.144829392,0.126456052,0.126895428,0.127501771,0.124515407,0.124044664,0.123873428,0.134578541,0.130922526,0.168361396,0.165787712,0.250287056,0.230801448,0.378220409,0.365570039,0.457923055,0.457205534,0.485393792,0.486989737,0.474427313,0.475384176,0.465300322,0.465931773,0.515090525,0.518258035,0.685090423,0.705257595,0.845470905,0.869665623,0.877109468,0.901441872,0.894799948,0.927730441,-0.735903323,-0.666880667,-0.666733861,-0.666471899,-0.6779356,-0.677960753,-0.677690208,-0.373734862,-0.429236203,-0.628624201,-0.66143328,-0.210609436,-0.284998208,-0.125233829,-0.260248154,-0.444746464,-0.500504971,-0.558717549,-0.586694777,-0.621841252,-0.620725811,-0.476168036,-0.515381813,0.059241623,-0.05925522,0.195699409,-0.023331165,0.574591875,0.247643888,0.596797884,0.260537624,0.349717319,-0.020855391,0,normal
0.465679407,0.487709045,0.502507031,0.516616821,0.451568693,0.442786038,0.435539573,0.551741302,0.445029229,0.498086721,0.457476944,0.6543504,0.419768065,0.732932389,0.399880528,0.556090772,0.354760915,0.518063128,0.348572552,0.489956766,0.349935144,0.498247206,0.358505577,0.539038122,0.402924031,0.559618175,0.352780819,0.564985394,0.581504941,0.594832897,0.645010352,0.467754811,0.524268806,0.131638452,0.111963548,0.110708386,0.108952083,0.114078842,0.114793897,0.115386285,0.114472449,0.121208459,0.150638849,0.152307615,0.227397546,0.215559751,0.380181968,0.355413824,0.471307307,0.444524854,0.504597187,0.480257541,0.484526753,0.467964202,0.475348204,0.459675282,0.515946388,0.510984659,0.694201887,0.680033326,0.844607115,0.81696111,0.869181216,0.836691916,0.919963777,0.911802769,-0.680106938,-0.653484106,-0.653771937,-0.654016197,-0.600690603,-0.600558221,-0.600455225,-0.420630187,-0.169484809,-0.584062755,-0.516837299,-0.429020703,0.248577967,-0.520746768,0.37045455,-0.714002192,-0.084126703,-0.818430543,-0.178005829,-0.828533947,-0.258380115,-0.711782813,-0.136035159,-0.151421309,0.152327925,-0.228260696,0.06267719,0.305957019,0.65575093,0.335729659,0.698951364,-0.043765552,0.454425544,0,normal
